Parameter Source Pipeline,Detection Pipeline(s),TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TIC Right Ascension 2015.5,TIC Declination 2015.5,TMag Value,TMag Uncertainty,Orbital Epoch Value,Epoch Uncertainty,Orbital Period (days) Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Planet Number,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Alerted,Updated
qlp-s45-faintsearch,FAINT,371164829,5414.01,PC,109.3677272,31.4819421,109.367804505,31.481845631,14.355,0.007,2529.1495539,0.0052496,10.7833596,0.0036968,3.957,0.671,26560.0,2750.97,"[44, 45]",found in faint-star QLP search,4.57,0.01,1,0.7,0.02,15.4312,4.08661,678.0,3892.0,157.0,35.1978,13.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:36.711396+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,255735567,5445.01,PC,107.4257525,22.7415434,107.425726844,22.7415332229,11.889,0.007,2539.8876663,0.0014036,6.3780197,0.0004334,1.226,0.383,7050.0,23.7813,"[44, 45]",found in faint-star QLP search,3.96,0.1,1,2.03,0.12,18.7767,1.58762,810.0,6540.2,146.9,71.6141,16.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:50.704701+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,46774573,5430.01,PC,97.0051752,22.8986229,97.0051724856,22.8986033608,13.262,0.015,2546.3036596,0.0024642,3.8635521,0.0002295,3.896,0.183,11350.0,5.39062,"[43, 44, 45]",found in faint-star QLP search,4.3,NaN,1,1.42,NaN,15.1873,NaN,1683.0,6797.0,122.0,1333.49,29.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:44.000287+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,406684949,5442.01,PC,143.4354182,6.7413309,143.435397402,6.74136835727,12.105,0.009,2541.5852247,0.002674,12.7091678,5.99e-05,1.746,0.318,4620.0,2078.86,"[8, 35, 45]",found in faint-star QLP search,4.31,0.08,1,1.25,0.06,16.3709,6.31091,829.0,6145.0,134.7,78.6129,13.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:49.416263+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,247912728,5439.01,PC,88.0056295,13.2043386,88.0056363588,13.2043194679,13.385,0.009,2547.0154265,0.0019653,5.0775738,2.16e-05,4.053,0.217,8620.0,5.25172,"[6, 33, 44, 45]",found in faint-star QLP search,4.09,NaN,1,2.0,NaN,18.5536,NaN,1693.0,7648.8,56.5,1365.56,25.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:48.058946+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,155369758,5436.01,PC,103.1001398,12.531674,103.100078198,12.5316709476,13.374,0.011,2545.7978426,0.0016102,11.9285531,3.18e-05,2.283,0.157,20690.0,16.1411,"[6, 33, 44, 45]",found in faint-star QLP search; looks like star marker is not on-target,4.34,NaN,1,1.09,NaN,16.0753,NaN,578.0,5447.3,90.5,18.6079,27.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:46.680907+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,79971247,5462.01,PC,91.0987111,29.0733393,91.0987778805,29.0732736508,10.86,0.006,2547.4399613,0.0031252,3.5533716,0.0002736,1.856,0.218,1470.0,2.7715,"[43, 44, 45]",found in faint-star QLP search,4.36,0.09,1,1.21,0.07,4.6477,0.338131,1169.0,6280.9,131.8,310.113,15.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:58.081265+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,52420398,5427.01,PC,83.9683718,12.926087,83.9683751041,12.9259466435,11.659,0.006,2548.7488754,0.0004484,5.2374183,5.6e-06,3.741,0.064,11630.0,0.642721,"[6, 43, 44, 45]",found in faint-star QLP search,4.28,0.09,1,1.27,0.07,14.2208,0.824095,1248.0,6042.1,117.6,403.505,92.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:42.574885+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,1942969,5459.01,PC,78.9322785,34.0922728,78.93227763,34.0922925287,12.825,0.019,2912.8054759582433,0.0034746795,2.8078585,1.64e-05,1.516,0.463,4820.0,23.0901,"[19, 43, 44, 45, 59]",found in faint-star QLP search,3.95,0.09,1,1.95,0.1,14.8378,1.28562,1267.0,6338.0,178.4,428.439,17.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:56.813780+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,429501231,5425.01,PC,90.4317442,22.2457205,90.4317565011,22.2456864932,12.859,0.007,2550.2420648,0.0013446,0.4553752,1.53e-05,0.604,0.085,3490.0,13.3721,"[43, 44, 45]",found in faint-star QLP search,4.49,0.12,1,1.07,0.06,7.9095,0.61584,1911.0,6439.0,410.9,2215.14,22.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:41.710474+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,87044036,5456.01,PC,98.85394,24.8359041,98.8539845885,24.8358579597,12.313,0.011,2550.1842144,0.0045965,1.0711292,0.0001034,2.213,0.533,2030.0,8.31045,"[43, 44, 45]",found in faint-star QLP search,4.26,0.08,1,1.31,0.07,5.8474,0.513334,2374.0,6070.0,139.1,5277.35,19.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:55.554752+00:00,2024-08-22 15:41:09.420339+00:00
spoc-s01-s72-b0A-PC,FAINT,58997701,5453.01,PC,104.987538,19.6155648,104.987572089,19.6154997567,13.113,0.007,3241.065449744771,0.003206267,8.376244264779322,0.0011652386,3.6856551374239386,0.33839828,7670.68893643319,481.60812,"[44, 45, 71, 72]",found in faint-star QLP search,4.38,NaN,1,1.1392500400543213,0.0,10.1350876562685,1.0496669,986.8351657373018,6086.0,122.0,224.12973116365185,13.44412,False,3,4,3,3,4,4,4,2022-04-20 18:22:54.144790+00:00,2024-11-18 14:18:02.988000+00:00
qlp-s45-faintsearch,FAINT,6653897,5450.01,PC,81.0512826,20.5906686,81.0512351381,20.5906433727,11.454,0.006,2549.1227655,0.0040174,0.8857522,8.66e-05,1.579,0.314,760.0,2.8949,"[43, 44, 45]",found in faint-star QLP search,4.42,0.12,1,1.13,0.13,3.19978,0.418552,2198.0,6238.2,142.5,3880.86,11.0,False,2,4,2,2,4,4,4,2022-04-20 18:22:52.913109+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,459947163,5482.01,PC,172.5929629,16.752363,172.592807284,16.7524164519,12.992,0.007,2573.4463786,0.0037502,7.9923268,6.31e-05,2.176,0.886,5780.0,183.18,"[22, 45, 46]",found in faint-star QLP search,4.32,0.08,1,1.18,0.06,9.69724,1.82733,890.0,5825.0,128.8,104.579,12.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:41.401550+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,69295263,5481.01,PC,121.1768451,13.4138482,121.176803828,13.4138411003,13.414,0.007,2577.9369355,0.0028995,3.9315754,2.29e-05,3.427,0.416,5580.0,6.7001,"[7, 34, 44, 45, 46]",found in faint-star QLP search,4.25,NaN,1,1.32,NaN,9.60432,NaN,1438.0,6032.1,74.9,711.472,18.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:41.069322+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,67444896,5479.01,PC,171.3968319,12.7668364,171.396807779,12.766823082,12.277,0.007,2570.004911,0.0029391,15.1306782,9.33e-05,4.204,0.391,6030.0,5.03268,"[22, 45, 46]",found in faint-star QLP search,4.09,0.07,1,1.52,0.08,11.9169,0.761142,772.0,5799.3,106.2,59.008,23.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:39.986071+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,95122849,5478.01,PC,114.741991,29.4288279,114.741958373,29.428761305,12.052,0.007,2592.058475,0.0010947,8.3026667,2.95e-05,5.728,0.145,6940.0,0.869686,"[20, 44, 45, 46, 47]",found in faint-star QLP search,3.95,0.08,1,1.75,0.1,14.6377,0.833382,1163.0,5656.0,124.9,304.209,45.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:39.578866+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,239722954,5447.01,PC,86.4583654,35.3315266,86.4583502993,35.3314985255,13.147,0.029,2550.5157084,0.0037135,1.4958429,1.86e-05,1.534,0.335,2830.0,13.2558,"[19, 43, 44, 45]",found in faint-star QLP search,4.24,NaN,1,1.27,NaN,6.70553,NaN,1493.0,5666.0,122.0,825.738,12.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:51.590327+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,367193046,5444.01,PC,104.3958717,25.4989492,104.395856499,25.4989130316,12.126,0.006,2543.1365341,0.0020502,10.2780324,0.0009659,1.642,0.359,7350.0,21.0328,"[44, 45]",found in faint-star QLP search,4.34,0.09,1,1.3,0.06,11.8122,0.851445,691.0,6545.7,108.0,37.8777,17.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:50.219265+00:00,2024-08-22 15:41:09.420339+00:00
spoc-s01-s72-b0A-PC,SPOC/FAINT,443582629,5519.01,PC,167.7279178,-3.2426099,167.727735677,-3.24281646005,11.712,0.007,2284.396693331741,0.002360931,5.851258650124785,3.9507402e-05,1.8417106235569864,0.53655344,1275.0993294934242,150.29617,"[9, 36, 45, 46, 72]",potential L1 planet; low SNR; also found in QLP faintsearch,4.86,0.0,1,0.3650529980659485,0.0111362,1.3562009199092504,0.75625145,433.30885804329,3443.0,157.0,8.331271183206928,9.779658,False,2,4,2,2,4,4,4,2022-04-20 19:54:58.698199+00:00,2024-11-15 17:04:33.171000+00:00
qlp-s45-faintsearch,FAINT,91697121,5441.01,PC,88.5984498,15.0656339,88.5984596284,15.0656035811,13.361,0.01,3236.091612371597,0.0030688627,2.8633026,2.48e-05,0.941,0.253,4710.0,48.0826,"[6, 33, 43, 44, 45, 71, 72]",found in faint-star QLP search; v-shaped,4.26,NaN,1,1.45,NaN,11.4725,NaN,970.0,6642.2,191.5,147.202,10.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:48.912513+00:00,2024-11-15 17:24:12.798000+00:00
spoc-s01-s72-b0A-PC,FAINT,47319867,5423.01,PC,108.0761173,20.7520098,108.076090896,20.7519334984,12.617,0.007,3234.246629868201,0.0049985354,5.718841384534816,0.0010590423,2.217284905693515,0.93950224,3214.065951991827,384.00916,"[44, 45, 71, 72]",found in faint-star QLP search; low SNR; potential multi,4.59,0.08,1,0.7603600025177002,0.042299,4.276244863559642,4.4238133,789.2154630762741,4964.8,105.8,91.6860672946429,8.356461,False,2,4,2,2,4,4,4,2022-04-20 18:22:40.723404+00:00,2024-09-23 17:41:47.626000+00:00
qlp-s45-faintsearch,FAINT,367193060,5438.01,PC,104.4563506,25.5153939,104.456347728,25.5153499091,11.542,0.006,2549.6793221,0.0022836,2.5842514,0.0002224,1.837,0.19,2360.0,2.32704,"[44, 45]",found in faint-star QLP search,NaN,NaN,1,1.51,NaN,7.50424,NaN,0.0,5860.5,NaN,424.656,23.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:47.635549+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,294309873,5435.01,PC,92.9981493,13.7591263,92.9981452193,13.759123494,12.171,0.016,3234.949733007145,0.0027293134,1.2699324,2.52e-05,1.596,0.655,1325.1992200054726,124.417435,"[33, 43, 44, 45, 71, 72]",found in faint-star QLP search,4.35,0.09,1,1.74,0.14,7.56197,0.994586,3155.0,9649.0,275.3,16457.7,16.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:46.246351+00:00,2024-11-12 15:00:07.505000+00:00
qlp-s46-faintsearch,FAINT,386620582,5518.01,PC,124.1529509,16.3924883,124.152799,16.392612,11.349,0.007,2572.2802654,0.0004951,4.469996,6e-05,3.524,0.1,9280.0,0.500927,"[44, 45, 46]",found in faint-star QLP search,NaN,NaN,1,1.12,0.06,11.2936,0.620807,1523.0,6948.0,189.1,894.532,153.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:58.241317+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,307951656,5517.01,PC,148.6172143,24.3028555,148.617274277,24.3028310357,13.402,0.008,2578.5869414,0.0028834,4.5867288,3.69e-05,4.382,0.314,7710.0,6.46395,"[21, 45, 46]",found in faint-star QLP search,4.06,NaN,1,1.55,NaN,13.5857,NaN,1400.0,5737.0,123.0,639.287,21.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:57.832679+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,70678449,5516.01,PC,155.8383223,13.4722297,155.838203158,13.4722708351,12.261,0.007,2574.4846271,0.0067373,4.3776584,0.0013685,2.864,0.622,3900.0,12.3277,"[45, 46]",found in faint-star QLP search,3.88,0.09,1,2.02,0.15,12.3407,1.22493,1281.0,6077.0,123.1,448.118,20.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:57.318398+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,63190194,5514.01,PC,156.67354,13.0187179,156.673491238,13.0186433007,13.428,0.007,2575.6602352,0.0021987,1.7459947,0.0001194,2.217,0.149,18190.0,13.2728,"[45, 46]",found in faint-star QLP search,4.46,NaN,1,0.94,NaN,12.8043,NaN,1469.0,5332.0,122.0,773.913,31.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:56.424717+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,184869170,5513.01,PC,110.2586423,19.4017194,110.258619608,19.4017214485,12.347,0.007,2578.0957953,0.0100432,7.7235903,0.0019813,5.953,2.515,2720.0,113.619,"[44, 45, 46]",found in faint-star QLP search,3.5,0.09,1,3.08,0.22,17.2663,3.82328,1656.0,5994.0,129.0,1249.81,14.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:56.078330+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,86898676,5432.01,PC,98.5950851,24.235558,98.5951046037,24.235555122,11.444,0.006,2546.0308386,0.0017153,2.9525486,0.0001132,2.694,0.137,5730.0,2.63129,"[43, 45]",found in faint-star QLP search,4.09,0.08,1,1.48,0.08,11.4188,0.644457,1337.0,5612.0,124.4,531.966,27.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:45.015263+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,5800958,5429.01,PC,78.9885132,22.0749728,78.9884942011,22.0749552453,11.97,0.016,2545.8846679,0.0059403,4.2318085,0.0005616,2.558,0.364,1780.0,4.4521,"[43, 44, 45]",found in faint-star QLP search,4.17,0.08,1,1.91,0.09,7.88895,0.591489,1614.0,8064.0,170.6,1128.72,9.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:43.599039+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,62740096,5500.01,PC,116.0034572,20.2088794,116.003412482,20.2088627623,13.189,0.006,2575.9341081,0.0011571,1.7530712,4.77e-05,1.019,0.118,11660.0,3835.66,"[44, 45, 46]",found in faint-star QLP search,4.54,NaN,1,0.89,NaN,19.7783,NaN,1358.0,5625.1,111.9,564.728,17.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:49.669563+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,366698929,5512.01,PC,182.4910173,5.631757,182.490924082,5.63174868163,12.587,0.007,2573.138543,0.0013007,4.5589188,0.0006926,1.873,0.147,10330.0,7.98508,[46],found in faint-star QLP search,4.4,0.08,1,1.02,0.06,10.6821,0.672558,864.0,5429.0,126.8,92.6735,27.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:55.645879+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,389040826,5511.01,PC,141.9974621,4.2133682,141.997153167,4.21319208487,12.866,0.007,2575.0424843,0.0008685,4.7174703,6.6e-06,1.205,0.09,11520.0,8.49744,"[8, 35, 45, 46]",found in faint-star QLP search,4.72,0.01,1,0.51,0.02,5.77392,0.237804,451.0,3628.0,157.0,6.87901,27.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:55.204510+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,262736264,5498.01,PC,149.366787,5.1710304,149.366581798,5.17100612022,12.681,0.006,2554.0265407,0.0017038,18.2050594,0.0001791,3.347,0.25,10830.0,6.15052,"[8, 35, 45, 46]",found in faint-star QLP search,4.5,0.09,1,0.83,0.05,9.06591,0.63318,519.0,4880.9,116.1,12.1018,33.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:48.733213+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,47132480,5421.01,PC,97.6211622,19.8617971,97.6211686048,19.8617890054,11.769,0.012,2541.7208146,0.0024865,6.5552932,0.0005037,3.016,0.778,4730.0,12.7527,"[43, 44, 45]",found in faint-star QLP search,3.86,0.09,1,2.64,0.16,19.1366,1.53989,1542.0,7787.0,152.8,938.617,26.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:39.914238+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,323658120,5496.01,EB,137.0375688,10.6369519,137.037665354,10.636647778,10.772,0.006,2517.1207322,0.0021317,43.8418559,0.0029343,4.599,0.472,4630.0,2.18812,"[44, 45, 46]",found in faint-star QLP search; retired as TFOP FP/EB,4.21,0.08,1,1.32,0.06,9.29872,0.486802,480.0,5767.0,126.1,8.83961,37.0,False,5,5,5,5,5,5,5,2022-04-20 19:54:47.797039+00:00,2024-09-17 14:56:27.542000+00:00
qlp-s46-faintsearch,FAINT,14440334,5494.01,PC,110.6629637,16.8659238,110.662796454,16.8657558651,11.763,0.006,3234.9520360680076,0.0018837459,2.0760349,0.0001085,2.043,0.304,2480.0,2.55731,"[44, 45, 46, 71, 72]",found in faint-star QLP search,4.44,0.09,1,0.96,0.06,4.92939,0.332385,1413.0,5386.0,130.5,663.223,25.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:46.993946+00:00,2024-11-18 13:53:45.892000+00:00
qlp-s46-faintsearch,FAINT,26865340,5510.01,PC,112.4778551,26.0192197,112.477812917,26.0191835034,11.477,0.007,2574.2447866,0.0009984,5.7380349,0.0001502,5.045,0.094,8720.0,0.576236,"[44, 45, 46]",found in faint-star QLP search,4.11,0.09,1,1.76,0.09,17.067,0.868476,1566.0,6786.0,128.7,998.412,49.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:54.753413+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,35285308,5509.01,PC,139.1820747,14.5924316,139.182023928,14.5924009902,12.588,0.007,2572.8556977,0.0022231,5.7656076,0.0003122,2.955,0.161,6750.0,3.47124,"[44, 45, 46]",found in faint-star QLP search,4.37,0.07,1,1.08,0.05,9.12778,0.457122,1007.0,5638.4,98.5,170.956,29.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:54.240609+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,406140233,5508.01,PC,142.6494078,11.6272041,142.649374393,11.6272048286,13.465,0.007,2577.5843679,0.0037574,3.1816478,0.0004085,3.493,0.309,9300.0,8.54953,"[45, 46]",found in faint-star QLP search,4.11,NaN,1,1.53,NaN,14.4913,NaN,1564.0,5949.3,271.1,994.501,20.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:53.648142+00:00,2024-08-22 15:41:09.420339+00:00
spoc-s01-s72-b0A-PC,SPOC/FAINT,377097547,5507.01,PC,148.6028414,6.6459796,148.60166985,6.6462462536,10.806,0.007,2526.21867404115,0.0009877237,1.5068165277375953,1.1001828e-05,0.8625454777446036,0.4541623,734.0512115876295,92.76765,"[45, 46, 72]",found in faint-star QLP search,4.87,0.0,1,0.35687899589538574,0.0106073,0.9740061604695996,1.8538893,690.4110824165424,3514.0,157.0,53.697246672261,10.872958,False,2,4,2,2,4,4,4,2022-04-20 19:54:52.685480+00:00,2024-09-06 12:22:38.409000+00:00
qlp-s46-faintsearch,FAINT,247166992,5491.01,PC,113.5958665,17.2942895,113.595787947,17.2942728713,11.518,0.007,2572.3700986,0.0045012,5.0280368,0.0005705,2.161,0.435,1360.0,4.26983,"[44, 45, 46]",found in faint-star QLP search,4.56,0.09,1,0.77,0.05,2.87252,0.268468,832.0,4825.0,129.6,79.6611,11.0,False,2,4,2,2,4,4,4,2022-04-20 19:54:45.369368+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,59575189,5490.01,PC,109.1927753,18.1218596,109.192768815,18.1218251555,12.55,0.009,2578.0609462,0.0021849,2.5193047,0.0001216,3.596,0.15,4540.0,1.61134,"[44, 45, 46]",found in faint-star QLP search,4.0,0.07,1,1.67,0.08,11.5079,0.60346,1708.0,5706.5,105.1,1412.92,30.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:44.919838+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,281815702,5488.01,PC,164.2372623,1.9363694,164.237285055,1.93636241106,13.324,0.007,2578.3187986,0.0022417,3.1910454,0.0002381,1.619,0.203,12090.0,16.5506,"[45, 46]",found in faint-star QLP search,4.45,NaN,1,1.03,NaN,12.0476,NaN,1044.0,5907.0,122.0,197.437,24.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:43.991709+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,385312460,5506.01,PC,181.3400714,-12.2633541,181.33996319,-12.2634505968,13.339,0.01,2556.8784209,0.0020722,19.5862903,0.0001988,6.924,0.23,24300.0,5.97901,"[36, 46]",found in faint-star QLP search; period could be half,4.3,NaN,1,1.23,NaN,19.398,NaN,855.0,5986.0,122.0,88.9614,49.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:52.236076+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,374350678,5505.01,PC,160.8660383,3.9586762,160.866035525,3.95870001153,12.808,0.007,2573.8700528,0.0023741,11.1064221,0.0009356,2.12,0.354,15290.0,22.9316,"[45, 46]",found in faint-star QLP search,4.59,0.09,1,0.79,0.05,10.19,0.736793,594.0,5190.5,125.5,20.7088,25.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:51.861240+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,291109653,5486.01,PC,190.5497615,3.7890185,190.549504069,3.78860121053,12.294,0.007,2691.0629649,0.0014577,2.0247088,7.2e-06,1.34,0.178,4390.0,5.13444,"[23, 46, 50]",found in faint-star QLP search,4.69,0.01,1,0.55,0.02,3.7963,0.178134,752.0,3654.0,157.0,53.3297,20.0,False,2,4,1,1,4,4,4,2022-04-20 19:54:43.099209+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s45-faintsearch,FAINT,115564354,5418.01,PC,84.0062879,32.3168774,84.0063383114,32.3168226215,11.698,0.006,2550.466346,0.0030904,1.6421819,1.44e-05,2.459,0.37,1100.0,2.07706,"[19, 43, 44, 45]",found in faint-star QLP search,4.64,0.09,1,0.79,0.04,2.54445,0.190702,1801.0,5627.0,220.5,1746.99,18.0,False,2,4,2,2,4,4,4,2022-04-20 18:22:38.560348+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,192982424,5483.01,PC,142.5868355,12.7064569,142.586791939,12.7063902481,12.23,0.006,2574.2461556,0.0012331,3.7702854,0.0001804,2.343,0.53,10030.0,29.3797,"[45, 46]",found in faint-star QLP search,4.06,0.08,1,1.59,0.08,16.647,1.29602,1307.0,5900.3,108.8,485.903,54.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:41.772463+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,95079513,5504.01,PC,114.6213243,26.9096243,114.621290768,26.9094951471,10.834,0.007,2563.0483707,0.0034485,13.2414304,0.001724,3.989,0.455,1430.0,1.78906,"[44, 45, 46]",found in faint-star QLP search,4.34,0.09,1,1.2,0.07,4.4877,0.303195,865.0,6062.1,144.6,93.077,13.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:51.379947+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,94823134,5501.01,PC,113.353486,26.6809695,113.353490671,26.6808722663,12.329,0.007,2571.7712807,0.0039255,24.166804,0.0017333,5.257,0.407,4020.0,5.37269,"[44, 45, 46, 71, 72]",found in faint-star QLP search,4.22,0.08,1,1.35,0.07,8.65143,0.556693,705.0,5985.0,123.9,41.1658,13.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:50.186186+00:00,2024-09-23 17:06:08.795000+00:00
qlp-s45-faintsearch,FAINT,52517713,5415.01,PC,84.1641409,14.9145364,84.1641476844,14.9145159304,13.279,0.015,2544.7369284,0.001102,2.9858191,8.9e-06,2.966,0.162,9730.0,4.08438,"[6, 43, 44, 45]",found in faint-star QLP search,4.16,NaN,1,1.81,NaN,17.8139,NaN,1850.0,7497.0,123.0,1945.7,36.0,False,3,4,3,3,4,4,4,2022-04-20 18:22:37.286473+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,386772576,5499.01,PC,119.7385346,22.7906417,119.738513355,22.7905659632,12.893,0.007,2571.7918085,0.001109,4.8038446,0.0001422,2.038,0.113,17000.0,8.47685,"[44, 45, 46]",found in faint-star QLP search,4.51,0.09,1,0.83,0.06,11.3023,0.831337,797.0,5019.0,132.8,67.3083,51.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:49.176989+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s46-faintsearch,FAINT,270679144,5497.01,PC,137.0259642,5.9239814,137.025913596,5.9239602281,12.39,0.007,2559.919615,0.0027489,11.2120396,5.25e-05,3.454,0.526,5450.0,664.569,"[8, 34, 45, 46, 61, 72]",found in faint-star QLP search; v-shaped,4.02,0.09,1,1.75,0.11,17.1459,5.07377,1193.0,6147.0,128.0,336.815,23.0,False,3,4,3,3,4,4,4,2022-04-20 19:54:48.291721+00:00,2024-11-15 17:24:48.371000+00:00
spoc-s01-s72-b0A-PC,SPOC,270355392,4643.02,PC,32.2180506342753,4.30641482187073,32.2179663251,4.30692758771,10.6127,0.00735445,1415.8549322994413,0.0024628013,10.738703872061377,2.835112e-05,1.5317636557192693,0.32288674,803.3539057593933,101.40615,"[4, 31, 42, 43, 70, 71]",potential multi near 2:1 resonance; low SNR,4.72167,0.00870736,2,0.5180209875106812,0.0153843,1.716890412776638,0.2787153,434.47492933537796,3782.0,157.0,8.421314501181506,7.8576913,False,2,4,2,2,4,4,4,2022-04-20 20:40:07.172852+00:00,2024-11-15 17:44:31.446000+00:00
