tic_id,sector_run
197218432,44-44
197218432,46-46
197218432,45-45
197220409,72-72
197241758,44-44
197241758,46-46
197241758,45-45
197244063,44-44
197244063,46-46
197244063,72-72
197244063,45-45
197244450,72-72
197246137,44-44
197246137,46-46
197246137,72-72
197246137,45-45
197247443,44-44
197247443,45-45
197247443,46-46
197247867,44-44
197247867,46-46
197247867,72-72
197247867,45-45
197293317,21-21
197293317,44-44
197293317,45-45
197293317,46-46
197293317,72-72
197357784,16-16
197357784,56-56
197357784,77-77
197357784,76-76
197357784,57-57
197570458,1-1
197570458,68-68
197570458,28-28
197571843,1-1
197571843,68-68
197571843,28-28
197573174,28-28
197573174,68-68
197587400,56-56
197587400,76-76
197587400,77-77
197587400,17-17
197587400,57-57
197596346,28-28
197596346,1-1
197596346,68-68
197600208,1-1
197600208,68-68
197600208,28-28
197643976,28-28
197643976,1-1
197650870,56-56
197650870,57-57
197650870,76-76
197650870,77-77
197735761,28-28
197735761,1-1
197735761,68-68
197736350,28-28
197736350,1-1
197739769,28-28
197739769,1-1
197739769,68-68
197743152,16-16
197743152,76-76
197743152,77-77
197755658,17-17
197755658,56-56
197755658,76-76
197755658,16-16
197755658,57-57
197755658,77-77
197757000,17-17
197757000,16-16
197757000,57-57
197757000,76-76
197757000,77-77
197757000,56-56
197757891,28-28
197758148,28-28
197758148,1-1
197758935,28-28
197758935,1-1
197758935,68-68
197760286,1-1
197760286,68-68
197760286,28-28
197766143,27-27
197766143,28-28
197766143,1-1
197766143,68-68
197766143,67-67
197767504,27-27
197767504,1-1
197767504,68-68
197767504,67-67
197774545,17-17
197774545,16-16
197775102,17-17
197775102,16-16
197775102,57-57
197775102,76-76
197775102,77-77
197787155,29-29
197787155,30-30
197787155,2-2
197787155,3-3
197787155,4-4
197787155,31-31
197787155,69-69
197787320,29-29
197787320,30-30
197787320,2-2
197787320,3-3
197787320,4-4
197787320,31-31
197787320,69-69
197788791,29-29
197788791,31-31
197788791,69-69
197788791,30-30
197829751,29-29
197829751,30-30
197829751,2-2
197829751,3-3
197829751,4-4
197829751,31-31
197829751,69-69
197831580,29-29
197831580,30-30
197831580,2-2
197831580,3-3
197831580,4-4
197831580,69-69
197831580,31-31
197845877,29-29
197845877,30-30
197845877,2-2
197845877,3-3
197845877,4-4
197845877,31-31
197845877,69-69
197866263,29-29
197866263,30-30
197866263,2-2
197866263,3-3
197866263,4-4
197866263,31-31
197866266,29-29
197866266,30-30
197866266,2-2
197866266,3-3
197866266,4-4
197866266,31-31
197866266,69-69
197884260,29-29
197884260,2-2
197884260,4-4
197884260,69-69
197884260,31-31
197884260,3-3
197884260,65-65
197886395,29-29
197886395,30-30
197886395,2-2
197886395,4-4
197886395,31-31
197886395,8-8
197886395,69-69
197886395,65-65
197886566,29-29
197886566,2-2
197886566,3-3
197886566,4-4
197886566,31-31
197886566,65-65
197886566,69-69
197887879,29-29
197887879,2-2
197887879,3-3
197887879,4-4
197887879,31-31
197887879,69-69
197887879,30-30
197889083,29-29
197889083,30-30
197889083,2-2
197889083,4-4
197889083,31-31
197889083,8-8
197889083,65-65
197889083,69-69
197904545,29-29
197904545,30-30
197904545,3-3
197904545,4-4
197904545,31-31
197904545,69-69
197905635,29-29
197905635,30-30
197905635,2-2
197905635,4-4
197905635,31-31
197905635,8-8
197905635,69-69
197905635,65-65
197905635,62-62
197906506,29-29
197906506,30-30
197906506,2-2
197906506,3-3
197906506,31-31
197906506,69-69
197906506,4-4
197908268,29-29
197908268,2-2
197908268,3-3
197908268,4-4
197908268,31-31
197908268,62-62
197908268,65-65
197908268,69-69
197931263,29-29
197931263,30-30
197931263,3-3
197931263,4-4
197931263,69-69
197931263,31-31
197931808,29-29
197931808,30-30
197931808,3-3
197931808,4-4
197931808,31-31
197931808,69-69
197931808,2-2
197933923,29-29
197933923,30-30
197933923,3-3
197933923,4-4
197933923,31-31
197933923,69-69
197934692,29-29
197934692,30-30
197934692,2-2
197934692,3-3
197934692,4-4
197934692,31-31
197934692,69-69
197950632,68-68
197959526,28-28
197960398,28-28
197960398,1-1
197960398,68-68
197979666,27-27
197979666,28-28
197980131,27-27
197980131,28-28
197980131,1-1
197980131,68-68
197980131,67-67
197980430,27-27
197980430,28-28
197980430,1-1
197980430,68-68
197980430,67-67
198003939,29-29
198003939,30-30
198003939,2-2
198003939,3-3
198003939,4-4
198003939,31-31
198003939,8-8
198003939,35-35
198003939,38-38
198003939,69-69
198003939,68-68
198003939,65-65
198003939,62-62
198005212,29-29
198005212,3-3
198005212,4-4
198005212,69-69
198005212,31-31
198005212,30-30
198007608,29-29
198007608,30-30
198007608,2-2
198007608,4-4
198007608,31-31
198007608,69-69
198007608,3-3
198008002,29-29
198008002,30-30
198008002,3-3
198008002,4-4
198008002,31-31
198008002,69-69
198008005,29-29
198008005,30-30
198008005,31-31
198008005,69-69
198008281,29-29
198008281,30-30
198008281,3-3
198008281,4-4
198008281,31-31
198008281,69-69
198009947,29-29
198009947,30-30
198009947,3-3
198009947,4-4
198009947,5-5
198009947,31-31
198009947,35-35
198009947,65-65
198009947,69-69
198009947,62-62
198009947,2-2
198011271,29-29
198011271,30-30
198011271,3-3
198011271,4-4
198011271,5-5
198011271,69-69
198011271,31-31
198011827,29-29
198011827,2-2
198011827,3-3
198011827,4-4
198011827,5-5
198011827,31-31
198011827,35-35
198011827,65-65
198011827,69-69
198011827,30-30
198034151,29-29
198034151,30-30
198034151,2-2
198034151,3-3
198034151,4-4
198034151,5-5
198034151,31-31
198034151,69-69
198035432,29-29
198035432,30-30
198035432,2-2
198035432,3-3
198035432,4-4
198035432,5-5
198035432,31-31
198035432,35-35
198035432,69-69
198035432,65-65
198035432,62-62
198036035,29-29
198036035,30-30
198036035,3-3
198036035,5-5
198036035,31-31
198036035,35-35
198036035,65-65
198036035,68-68
198036035,69-69
198036035,8-8
198036035,2-2
198036035,62-62
198036035,4-4
198037139,30-30
198037139,3-3
198037139,4-4
198037139,5-5
198037139,31-31
198037741,29-29
198037741,30-30
198037741,2-2
198037741,3-3
198037741,4-4
198037741,5-5
198037741,31-31
198037741,69-69
198051336,29-29
198051336,30-30
198051336,2-2
198051336,4-4
198051336,5-5
198051336,32-32
198051336,8-8
198051336,12-12
198051336,35-35
198051336,38-38
198051336,62-62
198051336,69-69
198051336,68-68
198051336,65-65
198051336,31-31
198051336,3-3
198076322,29-29
198076322,30-30
198076322,32-32
198076322,31-31
198076322,35-35
198076322,38-38
198076322,65-65
198076322,68-68
198076322,69-69
198076322,66-66
198076322,63-63
198076322,62-62
198076334,29-29
198076334,30-30
198076334,2-2
198076334,3-3
198076334,4-4
198076334,5-5
198076334,32-32
198076334,31-31
198076334,8-8
198076334,12-12
198076334,35-35
198076334,38-38
198076334,62-62
198076334,63-63
198076334,65-65
198076334,68-68
198076334,69-69
198076334,66-66
198076961,3-3
198076961,4-4
198076961,69-69
198076961,65-65
198076961,5-5
198076961,62-62
198077394,29-29
198077394,30-30
198077394,32-32
198077394,31-31
198077394,69-69
198078721,5-5
198078721,65-65
198078721,69-69
198082689,26-26
198082689,20-20
198082689,14-14
198082689,40-40
198082689,53-53
198082689,74-74
198082689,60-60
198082689,47-47
198099910,26-26
198099910,14-14
198099910,40-40
198099910,47-47
198099910,53-53
198099910,60-60
198099910,74-74
198099910,20-20
198100206,26-26
198100206,20-20
198100206,14-14
198100206,40-40
198100206,47-47
198100206,53-53
198100206,60-60
198100206,74-74
198108326,23-23
198108326,16-16
198108326,49-49
198108326,50-50
198108326,76-76
198108326,77-77
198152578,23-23
198152578,16-16
198152578,49-49
198152578,76-76
198152578,77-77
198152578,50-50
198153540,23-23
198153540,22-22
198153540,16-16
198153540,49-49
198153540,50-50
198153540,76-76
198153540,77-77
198158617,49-49
198158617,50-50
198159071,24-24
198159071,22-22
198159071,21-21
198159071,19-19
198159071,18-18
198159071,15-15
198159071,14-14
198159071,49-49
198159071,50-50
198159071,55-55
198159071,52-52
198159071,56-56
198159071,51-51
198159071,48-48
198159071,16-16
198159071,25-25
198159071,77-77
198159071,76-76
198159071,75-75
198159071,58-58
198159071,57-57
198159912,73-73
198159912,75-75
198159912,76-76
198159912,77-77
198159912,74-74
198178105,26-26
198178105,25-25
198178105,24-24
198178105,23-23
198178105,22-22
198178105,21-21
198178105,20-20
198178105,19-19
198178105,18-18
198178105,17-17
198178105,15-15
198178105,14-14
198178105,40-40
198178105,47-47
198178105,49-49
198178105,50-50
198178105,55-55
198178105,54-54
198178105,53-53
198178105,56-56
198178105,75-75
198178105,76-76
198178105,77-77
198178105,74-74
198178105,59-59
198178105,58-58
198178105,57-57
198178105,51-51
198178105,48-48
198178105,16-16
198178353,40-40
198178353,47-47
198178353,49-49
198178353,51-51
198178353,55-55
198178353,52-52
198178353,57-57
198178353,59-59
198178353,75-75
198178353,76-76
198178353,77-77
198178353,56-56
198178353,54-54
198178353,50-50
198178353,48-48
198178353,74-74
198178353,58-58
198178859,25-25
198178859,24-24
198178859,23-23
198178859,22-22
198178859,21-21
198178859,19-19
198178859,18-18
198178859,16-16
198178859,15-15
198178859,41-41
198178859,48-48
198178859,49-49
198178859,51-51
198178859,55-55
198178859,52-52
198178859,56-56
198178859,57-57
198178859,58-58
198178859,75-75
198178859,76-76
198179599,26-26
198179599,25-25
198179599,24-24
198179599,23-23
198179599,22-22
198179599,21-21
198179599,20-20
198179599,19-19
198179599,18-18
198179599,16-16
198179599,15-15
198179599,14-14
198179599,40-40
198179599,47-47
198179599,48-48
198179599,49-49
198179599,50-50
198179599,51-51
198179599,55-55
198179599,54-54
198179599,53-53
198179599,52-52
198179599,56-56
198179599,57-57
198179599,58-58
198179599,59-59
198179599,74-74
198179599,75-75
198179599,76-76
198179599,77-77
198179599,17-17
198179660,75-75
198179660,76-76
198179660,77-77
198179660,74-74
198181552,25-25
198181552,24-24
198181552,23-23
198181552,22-22
198181552,21-21
198181552,19-19
198181552,18-18
198181552,16-16
198181552,15-15
198181552,14-14
198181552,49-49
198181552,55-55
198181552,52-52
198181552,59-59
198181552,58-58
198181552,57-57
198181552,56-56
198181552,51-51
198181552,48-48
198181552,41-41
198181552,76-76
198181552,75-75
198181553,25-25
198181553,24-24
198181553,41-41
198181553,49-49
198181553,51-51
198181553,55-55
198181553,52-52
198181553,75-75
198181553,76-76
198181553,48-48
198183610,26-26
198183610,24-24
198183610,23-23
198183610,22-22
198183610,21-21
198183610,20-20
198183610,19-19
198183610,18-18
198183610,17-17
198183610,16-16
198183610,15-15
198183610,14-14
198183610,40-40
198183610,47-47
198183610,49-49
198183610,51-51
198183610,55-55
198183610,54-54
198183610,53-53
198183610,56-56
198183610,74-74
198183610,52-52
198183610,50-50
198183610,48-48
198183610,60-60
198183610,57-57
198183610,73-73
198183610,59-59
198183610,58-58
198183610,76-76
198183610,77-77
198183610,75-75
198185513,73-73
198185513,74-74
198185513,75-75
198185513,76-76
198185513,77-77
198186769,26-26
198186769,25-25
198186769,24-24
198186769,23-23
198186769,22-22
198186769,21-21
198186769,20-20
198186769,19-19
198186769,18-18
198186769,17-17
198186769,16-16
198186769,15-15
198186769,14-14
198186769,40-40
198186769,41-41
198186769,47-47
198186769,48-48
198186769,49-49
198186769,50-50
198186769,51-51
198186769,55-55
198186769,54-54
198186769,53-53
198186769,52-52
198186769,56-56
198186769,57-57
198186769,58-58
198186769,59-59
198186769,60-60
198186769,74-74
198186769,76-76
198186769,77-77
198186769,75-75
198186769,73-73
198187008,26-26
198187008,25-25
198187008,24-24
198187008,22-22
198187008,21-21
198187008,20-20
198187008,19-19
198187008,18-18
198187008,17-17
198187008,16-16
198187008,15-15
198187008,14-14
198187008,57-57
198187008,59-59
198187008,73-73
198187008,76-76
198187008,77-77
198187008,75-75
198187008,74-74
198187008,58-58
198187008,56-56
198187049,26-26
198187049,25-25
198187049,24-24
198187049,22-22
198187049,21-21
198187049,20-20
198187049,19-19
198187049,18-18
198187049,17-17
198187049,16-16
198187049,15-15
198187049,14-14
198187049,40-40
198187049,41-41
198187049,47-47
198187049,48-48
198187049,49-49
198187049,50-50
198187049,51-51
198187049,55-55
198187049,54-54
198187049,53-53
198187049,52-52
198187049,56-56
198187049,57-57
198187049,58-58
198187049,59-59
198187049,73-73
198187049,74-74
198187049,75-75
198187049,76-76
198187049,77-77
198187377,25-25
198187377,24-24
198187377,23-23
198187377,22-22
198187377,21-21
198187377,19-19
198187377,18-18
198187377,16-16
198187377,15-15
198187377,14-14
198187377,41-41
198187377,49-49
198187377,51-51
198187377,55-55
198187377,52-52
198187377,56-56
198187377,48-48
198187377,59-59
198187377,76-76
198187377,75-75
198187377,58-58
198187377,57-57
198188759,73-73
198188759,76-76
198188759,77-77
198188759,75-75
198188759,74-74
198189972,26-26
198189972,25-25
198189972,24-24
198189972,22-22
198189972,21-21
198189972,19-19
198189972,18-18
198189972,17-17
198189972,15-15
198189972,14-14
198189972,40-40
198189972,41-41
198189972,47-47
198189972,49-49
198189972,51-51
198189972,55-55
198189972,54-54
198189972,53-53
198189972,52-52
198189972,58-58
198189972,74-74
198189972,75-75
198189972,76-76
198189972,50-50
198189972,48-48
198189972,16-16
198189972,59-59
198189972,57-57
198189972,56-56
198189972,23-23
198204917,26-26
198204917,25-25
198204917,24-24
198204917,23-23
198204917,22-22
198204917,21-21
198204917,20-20
198204917,19-19
198204917,18-18
198204917,16-16
198204917,15-15
198204917,14-14
198204917,56-56
198204917,76-76
198204917,77-77
198204917,74-74
198204917,60-60
198204917,59-59
198204917,58-58
198204917,57-57
198204917,17-17
198204917,75-75
198205247,73-73
198205247,75-75
198205247,76-76
198205247,77-77
198205247,74-74
198206625,76-76
198206625,77-77
198206625,75-75
198206625,74-74
198207741,26-26
198207741,25-25
198207741,24-24
198207741,23-23
198207741,22-22
198207741,21-21
198207741,20-20
198207741,19-19
198207741,18-18
198207741,17-17
198207741,16-16
198207741,15-15
198207741,14-14
198207741,40-40
198207741,41-41
198207741,47-47
198207741,48-48
198207741,49-49
198207741,55-55
198207741,54-54
198207741,53-53
198207741,59-59
198207741,74-74
198207741,75-75
198207741,76-76
198207741,77-77
198207741,60-60
198207741,58-58
198207741,57-57
198207741,56-56
198207741,51-51
198207741,50-50
198209161,74-74
198209161,75-75
198209161,76-76
198209161,77-77
198211503,26-26
198211503,25-25
198211503,24-24
198211503,22-22
198211503,21-21
198211503,20-20
198211503,19-19
198211503,17-17
198211503,15-15
198211503,14-14
198211503,40-40
198211503,41-41
198211503,47-47
198211503,49-49
198211503,50-50
198211503,55-55
198211503,54-54
198211503,53-53
198211503,57-57
198211503,73-73
198211503,75-75
198211503,76-76
198211503,77-77
198211503,60-60
198211503,59-59
198211503,58-58
198211503,56-56
198211503,52-52
198211503,51-51
198211503,48-48
198211503,16-16
198211503,18-18
198211503,23-23
198211503,74-74
198211716,26-26
198211716,25-25
198211716,24-24
198211716,23-23
198211716,22-22
198211716,21-21
198211716,19-19
198211716,18-18
198211716,17-17
198211716,15-15
198211716,14-14
198211716,40-40
198211716,41-41
198211716,47-47
198211716,49-49
198211716,50-50
198211716,51-51
198211716,55-55
198211716,54-54
198211716,53-53
198211716,52-52
198211716,57-57
198211716,60-60
198211716,75-75
198211716,76-76
198211716,77-77
198211716,48-48
198211716,20-20
198211716,74-74
198211716,73-73
198211716,59-59
198211716,58-58
198212955,26-26
198212955,25-25
198212955,24-24
198212955,23-23
198212955,22-22
198212955,21-21
198212955,20-20
198212955,19-19
198212955,18-18
198212955,17-17
198212955,16-16
198212955,15-15
198212955,14-14
198212955,40-40
198212955,41-41
198212955,48-48
198212955,49-49
198212955,50-50
198212955,51-51
198212955,55-55
198212955,54-54
198212955,53-53
198212955,52-52
198212955,56-56
198212955,57-57
198212955,58-58
198212955,59-59
198212955,73-73
198212955,74-74
198212955,75-75
198212955,76-76
198212955,77-77
198213332,26-26
198213332,25-25
198213332,24-24
198213332,23-23
198213332,22-22
198213332,21-21
198213332,19-19
198213332,18-18
198213332,17-17
198213332,16-16
198213332,15-15
198213332,14-14
198213332,40-40
198213332,41-41
198213332,47-47
198213332,48-48
198213332,49-49
198213332,51-51
198213332,55-55
198213332,54-54
198213332,53-53
198213332,52-52
198213332,56-56
198213332,57-57
198213332,58-58
198213332,59-59
198213332,60-60
198213332,73-73
198213332,74-74
198213332,75-75
198213332,76-76
198214203,73-73
198214203,74-74
198214203,75-75
198214203,76-76
198214203,77-77
198236067,26-26
198236067,25-25
198236067,24-24
198236067,22-22
198236067,21-21
198236067,20-20
198236067,19-19
198236067,18-18
198236067,17-17
198236067,16-16
198236067,15-15
198236067,14-14
198236067,40-40
198236067,41-41
198236067,47-47
198236067,48-48
198236067,49-49
198236067,55-55
198236067,54-54
198236067,53-53
198236067,52-52
198236067,56-56
198236067,59-59
198236067,73-73
198236067,60-60
198236067,58-58
198236067,57-57
198236067,51-51
198236067,50-50
198236067,75-75
198236067,77-77
198236067,76-76
198236067,74-74
198236604,26-26
198236604,25-25
198236604,24-24
198236604,23-23
198236604,22-22
198236604,21-21
198236604,20-20
198236604,19-19
198236604,18-18
198236604,17-17
198236604,16-16
198236604,15-15
198236604,14-14
198236604,40-40
198236604,41-41
198236604,48-48
198236604,49-49
198236604,50-50
198236604,51-51
198236604,55-55
198236604,54-54
198236604,53-53
198236604,52-52
198236604,56-56
198236604,57-57
198236604,58-58
198236604,59-59
198236604,73-73
198236604,74-74
198236604,75-75
198236604,76-76
198236604,77-77
198237383,26-26
198237383,25-25
198237383,24-24
198237383,23-23
